date,open,high,low,close,volume,symbol,expiry,EMA_9,EMA_21,RSI_MA_14_20,ORB_High,ADX_14,Signal,EntryPrice,ExitPrice,StopLoss,Target
2025-08-28T11:45:00.000000,12628.9,12637.55,12620.35,12628.2,15,ULTRACEMCO,NaN,12611.621196209071,12599.378835534,53.80908119911222,12607.0,18.733548694768647,,,,,
2025-08-28T11:50:00.000000,12628.2,12628.2,12628.2,12628.2,0,ULTRACEMCO,NaN,12614.936956967256,12601.998941394546,54.70721258310123,12607.0,19.23764087000192,,,,,
2025-08-28T11:55:00.000000,12628.2,12628.2,12628.2,12628.2,70,ULTRACEMCO,NaN,12617.589565573806,12604.380855813224,55.519807644805574,12607.0,19.70572646128996,,,,,
2025-08-28T12:00:00.000000,12628.2,12645.1,12628.2,12645.1,29,ULTRACEMCO,NaN,12623.091652459045,12608.08259619384,56.77289763484701,12607.0,20.859058387832988,,,,,
2025-08-28T12:05:00.000000,12645.1,12645.1,12634.6,12634.6,2,ULTRACEMCO,NaN,12625.393321967236,12610.493269267128,57.3175802611157,12607.0,21.930009462480086,,,,,
2025-08-28T12:10:00.000000,12634.6,12634.6,12610.0,12610.0,12,ULTRACEMCO,NaN,12622.314657573788,12610.448426606481,56.70839450749185,12607.0,21.117077325046417,,,,,
2025-08-28T12:15:00.000000,12610.0,12610.0,12595.0,12595.0,107,ULTRACEMCO,NaN,12616.85172605903,12609.04402418771,55.63149919813078,12607.0,19.715750536003945,,,,,
2025-08-28T12:20:00.000000,12595.0,12595.0,12590.7,12590.7,30,ULTRACEMCO,NaN,12611.621380847224,12607.37638562519,54.51714434467013,12607.0,18.643524457447405,,,,,
2025-08-28T12:25:00.000000,12590.7,12590.7,12590.0,12590.0,3,ULTRACEMCO,NaN,12607.297104677778,12605.796714204718,53.48530002285273,12607.0,17.686506559914665,,,,,
2025-08-28T12:30:00.000000,12590.0,12601.55,12590.0,12601.55,24,ULTRACEMCO,NaN,12606.147683742223,12605.410649277017,53.040692453418096,12607.0,16.698902475900812,,,,,
2025-08-28T12:35:00.000000,12601.55,12614.4,12601.55,12614.4,1,ULTRACEMCO,NaN,12607.798146993779,12606.227862979107,53.11843692074539,12607.0,16.46428855554192,,,,,
2025-08-28T12:40:00.000000,12614.4,12614.4,12601.0,12601.0,1,ULTRACEMCO,NaN,12606.438517595023,12605.752602708279,52.678038093019154,12607.0,16.20949316461183,,,,,
2025-08-28T12:45:00.000000,12601.0,12601.0,12601.0,12601.0,0,ULTRACEMCO,NaN,12605.350814076019,12605.320547916617,52.279582010790655,12607.0,15.97289744446246,,,,,
2025-08-28T12:50:00.000000,12601.0,12601.0,12601.0,12601.0,0,ULTRACEMCO,NaN,12604.480651260816,12604.927770833288,51.91907412686964,12607.0,15.753201418609473,,,,,
2025-08-28T12:55:00.000000,12601.0,12601.0,12601.0,12601.0,0,ULTRACEMCO,NaN,12603.784521008653,12604.570700757535,51.592900327131574,12607.0,15.5491979660317,,,,,
2025-08-28T13:00:00.000000,12601.0,12601.0,12601.0,12601.0,10,ULTRACEMCO,NaN,12603.227616806922,12604.246091597759,51.29779069879714,12607.0,15.359766188638053,,,,,
2025-08-28T13:05:00.000000,12601.0,12601.0,12600.0,12600.0,2,ULTRACEMCO,NaN,12602.582093445537,12603.86008327069,50.98160363476772,12607.0,15.088171474386252,,,,,
2025-08-28T13:10:00.000000,12600.0,12600.0,12600.0,12600.0,0,ULTRACEMCO,NaN,12602.06567475643,12603.50916660972,50.69552962445539,12607.0,14.83597638258101,,,,,
2025-08-28T13:15:00.000000,12600.0,12600.0,12591.05,12591.05,2,ULTRACEMCO,NaN,12599.862539805144,12602.376515099744,49.98189521913772,12607.0,13.824597413514336,,,,,
2025-08-28T13:20:00.000000,12591.05,12591.05,12591.05,12591.05,0,ULTRACEMCO,NaN,12598.100031844115,12601.346831908859,49.33622599527887,12607.0,12.885459799380996,,,,,
2025-08-28T13:25:00.000000,12591.05,12599.2,12591.05,12599.2,3,ULTRACEMCO,NaN,12598.320025475292,12601.15166537169,49.266578914664876,12607.0,12.663159301434948,,,,,
2025-08-28T13:30:00.000000,12599.2,12602.0,12599.2,12600.0,269,ULTRACEMCO,NaN,12598.656020380233,12601.046968519719,49.25229234977157,12607.0,12.695084883458904,,,,,
2025-08-28T13:35:00.000000,12600.0,12600.0,12600.0,12600.0,197,ULTRACEMCO,NaN,12598.924816304187,12600.95178956338,49.23936641010621,12607.0,12.724730066766861,,,,,
2025-08-28T13:40:00.000000,12600.0,12600.0,12590.95,12590.95,26,ULTRACEMCO,NaN,12597.32985304335,12600.04253596671,48.687295220195786,12607.0,11.863062519111475,,,,,
2025-08-28T13:45:00.000000,12590.95,12590.95,12590.95,12590.95,0,ULTRACEMCO,NaN,12596.05388243468,12599.215941787917,48.18780223884826,12607.0,11.062942653431474,,,,,
2025-08-28T13:50:00.000000,12590.95,12600.0,12580.95,12581.85,130,ULTRACEMCO,NaN,12593.213105947745,12597.637219807199,47.24467907653877,12607.0,11.277659041274774,,,,,
2025-08-28T13:55:00.000000,12581.85,12581.85,12581.85,12581.85,0,ULTRACEMCO,NaN,12590.940484758195,12596.202018006545,46.391377167782565,12607.0,11.477038544272123,,,,,
